TimeStamp,Gamma_TP10,Beta_TP10,Gamma_AF8,Gamma_TP9,Delta_TP9,Delta_AF8,Delta_TP10,Beta_TP9,Beta_AF8,Beta_AF7,Gamma_AF7,Theta_TP9,Theta_TP10,Theta_AF7,Delta_AF7,Alpha_TP10,Alpha_AF7,Prediction_Class
12:58:16 AM,0.027338391,0.32232687,-0.30083957,0.013357424,0.4577214,0.99872166,0.19638632,0.37607240000000003,0.1209278,0.9346844999999999,0.60614747,0.4615634,0.33239409999999997,1.1365601,0.48018333,0.54191583,1.3278165000000002,0
12:58:16 AM,0.18115675,0.32992566,-0.2428743,-0.06306534,0.41325125,1.0304657,0.18785132,0.31440209999999996,0.11402683,0.9346844999999999,0.60614747,0.36074078,0.29971585,1.1365601,0.48018333,0.46734464,1.3278165000000002,0
12:58:17 AM,0.22318646,0.4526843,-0.27902684,-0.07332115,0.3849309,1.0238271,0.37358382,0.45031637,0.07299803,0.9346844999999999,0.60614747,0.5597399000000001,0.5775469,1.1365601,0.48018333,0.97688687,1.3278165000000002,0
12:58:17 AM,0.058571108,0.37960705,-0.51888555,-0.22599043,0.2700252,0.9731401,0.37256518,0.40986735,-0.11607039,0.9346844999999999,0.60614747,0.52155256,0.5162041,1.1365601,0.48018333,0.97688687,1.3278165000000002,0
12:58:18 AM,0.076338135,0.48166679999999995,-0.54368395,-0.08846048,0.33383694,0.7621285,0.3743942,0.45719259999999995,-0.15212135,0.9346844999999999,0.60614747,0.48627380000000003,0.45265436,1.1365601,0.48018333,0.97688687,1.3278165000000002,0
12:58:18 AM,0.10748623,0.39719206,-0.55134463,-0.07271642,0.29140429999999995,0.49829724,0.31923428,0.4068886,-0.20118341,0.9346844999999999,0.60614747,0.30774477,0.24065123,1.1365601,0.48018333,0.537938,1.3278165000000002,0
12:58:19 AM,0.07961203,0.431328,-0.42006814,-0.09330295,0.34274337,0.43889773,0.4182933,0.39574903,-0.08997276400000001,0.9346844999999999,0.60614747,0.12527865,0.2674121,1.1365601,0.48018333,0.5326458000000001,1.3278165000000002,0
12:58:20 AM,-0.01471072,0.33559179999999994,-0.39109429999999995,-0.18497202,0.1674575,0.8254530000000001,0.36754835,0.32168627,-0.031671137,0.9346844999999999,0.60614747,-0.012476573999999999,0.29440194,1.1365601,0.48018333,0.4966985,1.3278165000000002,0
12:58:20 AM,0.007500206999999999,0.43345776,-0.33942288,-0.029232556,0.30245796,1.0233088,0.06405090000000001,0.32960618,-0.03602211,0.9346844999999999,0.60614747,0.45815024,0.32650667,1.1365601,0.48018333,0.41954333,1.3278165000000002,0
12:58:21 AM,-0.024749072,0.44021000000000005,-0.44260222,-0.007750321,0.22882888,1.0720401000000002,0.049211465,0.35991132,-0.08177499,0.9346844999999999,0.60614747,0.5002617,0.40784964,1.1365601,0.48018333,0.43445918,1.3278165000000002,0
12:58:21 AM,0.030789614,0.4550576,-0.44301724,-0.022874229,0.46662393,1.0824049,0.52467805,0.35815817,-0.1017258,0.9346844999999999,0.60614747,0.54619974,0.5777971,1.1365601,0.48018333,0.70782816,1.3278165000000002,0
12:58:22 AM,-0.040228512,0.37936592,-0.5146651,-0.18111646,0.39495897,1.1226076,0.57148683,0.34194225,-0.033626255,0.9346844999999999,0.60614747,0.26111308,0.6050791999999999,1.1365601,0.48018333,0.89483845,1.3278165000000002,0
12:58:22 AM,-0.009217962,0.2902981,-0.48669016,-0.17187943,0.47354809999999997,1.1826341999999999,0.5393194,0.34162036,-0.1571845,0.9346844999999999,0.60614747,0.31167507,0.55169624,1.1365601,0.48018333,0.89483845,1.3278165000000002,0
12:58:23 AM,-0.099139765,0.17378281,-0.45107827,-0.18891412,0.3059582,0.8461705,0.035640016000000004,0.32110268,-0.008346129,0.9346844999999999,0.60614747,0.42610642,0.24091607,1.1365601,0.48018333,0.85372734,1.3278165000000002,0
12:58:23 AM,-0.11363841,0.188338,-0.45311480000000004,-0.21916716,0.22812577,0.8578644,0.13693856,0.27970082,-0.03792276,0.9346844999999999,0.60614747,0.6417444999999999,0.5257149,1.1365601,0.48018333,0.7104273,1.3278165000000002,0
12:58:24 AM,-0.15696408,0.28160253,-0.43915388,-0.20732110000000004,0.28335040000000006,0.76334155,0.3439982,0.22980627,0.017023228,0.9346844999999999,0.60614747,0.7757975,0.7218325,1.1365601,0.48018333,0.7762057,1.3278165000000002,0
12:58:24 AM,-0.109799094,0.38886923,-0.49484652,-0.15165892,0.5113585,0.85761696,0.8086460999999999,0.23082986,-0.13520296,0.9346844999999999,0.60614747,0.94672513,1.026142,1.1365601,0.48018333,0.92317647,1.3278165000000002,0
12:58:25 AM,-0.08592674,0.41779527,-0.49484652,-0.052177336,0.65054286,0.85761696,0.8410926,0.2903748,-0.13520296,0.9346844999999999,0.60614747,0.9642139999999999,0.9801718,1.1365601,0.48018333,0.9247576999999999,1.3278165000000002,0
12:58:25 AM,-0.018034263000000002,0.4153802,-0.39606693,-0.028446507000000003,0.59166217,0.56705797,0.95181406,0.311608,-0.07410462,0.9346844999999999,0.60614747,0.8765514999999999,1.0583248,1.1365601,0.48018333,0.9534949,1.3278165000000002,1
12:58:26 AM,-0.043638114000000006,0.27270663,-0.47654358,-0.16268586,0.31723827,0.5090557,0.67105955,0.15688865,-0.045081675,0.9346844999999999,0.60614747,0.44023356,0.7772104999999999,1.1365601,0.48018333,0.8673117,1.3278165000000002,0
12:58:26 AM,0.007921941,0.23324782,-0.44948184,-0.11340555,0.45641148,0.65465236,0.5358786,0.1995884,-0.054769545999999995,0.9346844999999999,0.60614747,0.34865799999999997,0.6362800000000001,1.1365601,0.48018333,0.85471916,1.3278165000000002,0
12:58:27 AM,0.11108041,0.28090852,-0.48992705,-0.07566829,0.42994368,0.9939771000000001,-0.12591775,0.17935973,-0.09717199,0.9346844999999999,0.60614747,0.20603158,0.07966068,1.1365601,0.48018333,0.53622234,1.3278165000000002,0
12:58:28 AM,0.1783662,0.41616702,-0.4834728,-0.07799818,0.43105194,1.1305345,0.101877436,0.31405178,-0.13055694,0.9346844999999999,0.60614747,0.36008470000000004,0.40521896,1.1365601,0.48018333,0.76492506,1.3278165000000002,0
12:58:28 AM,0.15695468,0.47542979999999996,-0.5354833000000001,-0.08894855,0.34957817,1.1877888,0.30144575,0.39441475,-0.15270069,0.9346844999999999,0.60614747,0.50272715,0.5634336999999999,1.1365601,0.48018333,0.8869369,1.3278165000000002,0
12:58:29 AM,0.09929028,0.60378075,-0.5157489000000001,-0.07357885,0.54623795,1.1471053,0.49870586,0.5020109,-0.14966813,0.9346844999999999,0.60614747,0.6631783,0.733179,1.1365601,0.48018333,0.99496955,1.3278165000000002,0
12:58:29 AM,0.015098759,0.54454345,-0.51450145,-0.04801023,0.6843887,1.133032,0.4510508,0.55044633,-0.18509485,0.9346844999999999,0.60614747,0.7044741999999999,0.62207884,1.1365601,0.48018333,0.9787806,1.3278165000000002,0
12:58:30 AM,0.00044100000000000004,0.44180074,-0.50950444,-0.058686372,0.5962850000000001,1.0755635000000001,0.33566290000000004,0.42756432,-0.17776085,0.9346844999999999,0.60614747,0.58756346,0.5126812,1.1365601,0.48018333,0.9270895,1.3278165000000002,0
12:58:30 AM,-0.05520704,0.30123037,-0.63070816,-0.025978236000000002,0.48176962,0.3868473,0.29202205,0.33789143,-0.017432800000000002,0.9346844999999999,0.60614747,0.5227094,0.43192852,1.1365601,0.48018333,0.8469385,1.3278165000000002,0
12:58:31 AM,0.021719267999999996,0.23555988,-0.45857359999999997,0.05255268,0.3772645,0.6332926999999999,0.40571466,0.19829768,-0.07241758,0.9346844999999999,0.60614747,0.53333414,0.62492687,1.1365601,0.48018333,0.82747287,1.3278165000000002,0
12:58:31 AM,0.09737598,0.32906607,-0.36592990000000003,0.098935254,0.645413,0.79235494,0.44837087,0.29445609999999994,-0.079365514,0.9346844999999999,0.60614747,0.730649,0.69053996,1.1365601,0.48018333,0.88742703,1.3278165000000002,0
12:58:32 AM,0.13370723,0.33440548,-0.35563767,0.040666886,0.62667745,1.1101685,0.6261989,0.3347237,-0.108733885,0.9346844999999999,0.60614747,0.7798687,0.809922,1.1365601,0.48018333,1.0145882,1.3278165000000002,0
12:58:32 AM,0.10986172400000001,0.39385635,-0.39201698,-0.03282509,0.64061856,1.2211798,0.7624348000000001,0.32255584,-0.04741844,0.9346844999999999,0.60614747,0.8520964,0.9071654,1.1365601,0.48018333,1.0145882,1.3278165000000002,0
12:58:33 AM,0.056815855,0.21635598,-0.5823755,-0.23568805,0.17942123,1.4194,0.9847676,0.27452909999999997,0.0059719180000000005,0.9346844999999999,0.60614747,0.80588365,1.086273,1.1365601,0.48018333,0.9876218000000001,1.3278165000000002,0
12:58:34 AM,0.21254393,0.5555501,-0.5823755,0.097238675,0.072351925,1.4194,0.83999383,0.38485545,0.0059719180000000005,0.9346844999999999,0.60614747,0.4506686,0.7749596,1.1365601,0.48018333,0.8986142,1.3278165000000002,0
12:58:34 AM,0.17289770000000002,0.4979196,-0.26731148,0.033039822999999996,0.35046974,0.8967593,0.83796936,0.3441827,0.11948005,0.9346844999999999,0.60614747,0.63807,0.86651653,1.1365601,0.48018333,0.9295225,1.3278165000000002,0
12:58:35 AM,0.11529982,0.4213606,-0.3080314,0.058175117,0.62196684,1.110643,0.7075043000000001,0.3703936,0.19788529,0.9346844999999999,0.60614747,0.7406114,0.7738358,1.1365601,0.48018333,0.9295225,1.3278165000000002,0
12:58:35 AM,0.28681546,0.4281655,-0.29763448,0.11802339999999999,0.6296286,1.1534108,0.70731175,0.44144997,0.22067061,0.9346844999999999,0.60614747,0.6756357,0.7200094,1.1365601,0.48018333,0.880757,1.3278165000000002,0
12:58:36 AM,0.54957175,0.61848766,-0.33794120000000005,0.16087969,0.5681735,1.2820758999999997,0.80212224,0.4654022,0.31085807,0.9346844999999999,0.60614747,0.57191163,0.80537605,1.1365601,0.48018333,1.004924,1.3278165000000002,0
12:58:36 AM,0.606654,0.6976203000000001,-0.33794120000000005,0.21052054,0.23231129999999997,1.2820758999999997,1.5002265,0.5130456,0.31085807,0.9346844999999999,0.60614747,0.32238042,1.3327749,1.1365601,0.48018333,1.3968843999999998,1.3278165000000002,0
12:58:37 AM,0.60950655,0.7256618,-0.33794120000000005,0.12717447,0.32879987,1.2820758999999997,1.7591215,0.48969759999999996,0.31085807,0.9346844999999999,0.60614747,0.45517206,1.5382578000000002,1.1365601,0.48018333,1.4008126,1.3278165000000002,0
12:58:37 AM,0.3571435,0.6509194,-0.33794120000000005,0.12717447,0.32879987,1.2820758999999997,2.0245976000000003,0.48969759999999996,0.31085807,0.9346844999999999,0.60614747,0.45517206,1.7730506999999998,1.1365601,0.48018333,1.3955925,1.3278165000000002,0
12:58:38 AM,0.3571435,0.6509194,-0.33794120000000005,0.12717447,0.32879987,1.2820758999999997,2.0245976000000003,0.48969759999999996,0.31085807,0.9346844999999999,0.60614747,0.45517206,1.7730506999999998,1.1365601,0.48018333,1.3955925,1.3278165000000002,0
12:58:38 AM,0.04468313,0.673909,-0.33794120000000005,0.06752435,0.7469003000000001,1.2820758999999997,0.44746777,0.5308694,0.31085807,0.9346844999999999,0.60614747,0.8476226999999998,0.67617077,1.1365601,0.48018333,0.92593706,1.3278165000000002,0
12:58:39 AM,0.12428652,0.658967,-0.33794120000000005,-0.016162384,0.631362,1.2820758999999997,0.6250585,0.47809309999999994,0.31085807,0.9346844999999999,0.60614747,0.88147545,0.75816405,1.1365601,0.48018333,1.0430788,1.3278165000000002,0
12:58:39 AM,0.15087019,0.6332182,-0.33794120000000005,-0.001982484,0.5472425,1.2820758999999997,0.5536479999999999,0.47665169999999996,0.31085807,0.9346844999999999,0.60614747,0.82896864,0.68953204,1.1365601,0.48018333,1.0430788,1.3278165000000002,0
12:58:40 AM,0.1612036,0.57019275,-0.33794120000000005,-0.026901305,1.0275834000000001,1.2820758999999997,1.0203370999999999,0.38280255,0.31085807,0.9346844999999999,0.60614747,0.9577659,0.7986406999999999,1.1365601,0.48018333,1.0009148,1.3278165000000002,0
12:58:40 AM,0.18566428,0.59857726,-0.33794120000000005,0.030061241000000002,1.1423305000000001,1.2820758999999997,1.0850277,0.41569796,0.31085807,0.9346844999999999,0.60614747,0.9647723,0.79786533,1.1365601,0.48018333,0.9478298000000001,1.3278165000000002,0
12:58:41 AM,0.1572122,0.63300025,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,1.2693336000000002,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,0.943768,1.1365601,0.48018333,0.9251179,1.3278165000000002,0
12:58:41 AM,0.1895657,0.6592071999999999,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,0.75118905,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,0.91123396,1.1365601,0.48018333,0.94891346,1.3278165000000002,0
12:58:42 AM,0.11583126,0.5148967000000001,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,0.42392820000000003,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,0.7482854999999999,1.1365601,0.48018333,0.857706,1.3278165000000002,0
12:58:43 AM,0.11583126,0.5148967000000001,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,0.42392820000000003,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,0.7482854999999999,1.1365601,0.48018333,0.857706,1.3278165000000002,0
12:58:43 AM,0.15673864,0.5011856,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,0.057039645,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,0.34383717,1.1365601,0.48018333,0.39828628,1.3278165000000002,0
12:58:44 AM,0.15673864,0.5011856,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,0.057039645,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,0.34383717,1.1365601,0.48018333,0.39828628,1.3278165000000002,0
12:58:44 AM,0.06191267,0.31046236,-0.33794120000000005,0.030255005,1.4594203000000001,1.2820758999999997,0.5424102,0.36953056,0.31085807,0.9346844999999999,0.60614747,1.1447883,-0.34269807,1.1365601,0.48018333,0.30572167,1.3278165000000002,0
12:58:45 AM,-0.020084057,0.31377834,-0.33794120000000005,-0.29311696,0.22705735,1.2820758999999997,0.42670596,0.1727688,0.31085807,0.9346844999999999,0.60614747,0.37796578,0.084260486,1.1365601,0.48018333,0.5439799,1.3278165000000002,0
12:58:45 AM,-0.001515222,0.41171179999999996,-0.34677779999999997,-0.18218814,0.48806632,1.2103945,0.3179406,0.34805802,-0.07017864,0.9346844999999999,0.60614747,0.7205847,0.47766320000000007,1.1365601,0.48018333,0.83418185,1.3278165000000002,0
12:58:46 AM,0.016356693999999998,0.5570203,-0.3473564,-0.047919087,0.9114514000000001,1.2961866000000002,0.7557598000000001,0.5020146,-0.053825248,0.9346844999999999,0.60614747,1.0297565,0.8154266,1.1365601,0.48018333,1.1176393,1.3278165000000002,0
12:58:46 AM,0.06997304,0.63103426,-0.356177,0.07354631,1.1305469,1.281752,1.1220486,0.5874429,0.038129468,0.9346844999999999,0.60614747,1.1643132,0.9835771000000001,1.1365601,0.48018333,1.1192906,1.3278165000000002,0
12:58:47 AM,0.0663784,0.6354126,-0.40262259999999994,0.07737906,1.0802616000000003,1.2272377,1.1402864,0.5457536000000001,0.010723111,0.9346844999999999,0.60614747,1.0016409,0.87754035,1.1365601,0.48018333,1.1000609,1.3278165000000002,0
12:58:47 AM,0.017147366,0.51044273,-0.45256528,0.07078757,0.72234046,1.0551304,0.9535403,0.4911856,0.057487242,0.9346844999999999,0.60614747,0.70652413,0.68702984,1.1365601,0.48018333,0.9591781999999999,1.3278165000000002,0
12:58:48 AM,0.018853378,0.4686123,-0.52444446,0.014634767,0.37049976,0.8930068000000001,0.21843514,0.46364015,-0.06895238,0.9346844999999999,0.60614747,0.5484651999999999,0.36177555,1.1365601,0.48018333,0.63696843,1.3278165000000002,0
12:58:48 AM,0.013161339,0.53310794,-0.5392811,-0.012919487,0.7006071,1.0153398999999999,0.52851033,0.5491954000000001,-0.052926785999999997,0.9346844999999999,0.60614747,0.64280546,0.53379375,1.1365601,0.48018333,0.6968430999999999,1.3278165000000002,0
