Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,emotion
0.8127065,0.30920234,0.22681502,0.48802152,0.7282814999999999,0.26120368,0.05661915,0.41717243,0.7300386,0.34913048,0.23818725,1.2736746,0.5941158000000001,0.3044243,0.3143732,0.52353275,0.12920919,-0.029910477,0.11241736,0.32536983,2
0.6261635999999999,0.71644795,0.2858594,0.9945790999999999,0.873082,0.35141079999999997,0.001029704,0.60153085,0.18175097,0.12937780000000002,0.43145379999999994,1.2055723999999999,0.5935475,0.123522714,0.267878,0.5603523,0.36755782,-0.1398855,0.09169269,0.30903718,2
0.48363158,0.7515638000000001,0.012909678999999999,0.34979352,0.6847348000000001,0.07205003,-0.45088140000000004,0.54180795,0.5347276999999999,0.42873096,0.085663915,1.0163128000000001,0.35043174,0.18913242,0.20097737,0.6492131999999999,0.23025358,0.09426882,-0.03711627,0.30351502,2
0.84312856,0.44230378,0.11913181,0.15205424,0.67522275,0.11237553,-0.40191746,0.40834185,1.0950902,0.44145158,0.16661143,1.0559386999999998,0.49839312,0.11506565,0.20269829,0.5688209,0.28237438,0.0071838019999999995,-0.05122435,0.36406857,2
0.94631207,0.10792347,0.16403885,0.17345905,0.5139831,0.04036872,-0.13944593,0.37117907,1.1645515,0.29070219999999997,0.25067076,1.1403548000000001,0.58886653,0.18342797,0.24811654,0.5751179,0.29434082,0.03622905,0.07682081,0.33906648,2
0.8773211,-0.012373208,0.7664367,0.7715844000000001,0.39112136,-0.23453091,-0.11332023,0.58305013,1.1798918,-0.25846973,-0.08918653,1.1118755,0.66903836,0.10718043,0.25293289999999996,0.62349695,0.21498264,0.18673941,0.25095665,0.34916934,2
1.0283813,0.47224504,0.840305,0.7946883000000001,0.17321476,0.007853335999999999,0.08796124,0.58111566,0.8260847,0.13385022,0.31243095,0.6279203000000001,0.6679829,0.28885603,0.25929466,0.5133719,0.105496936,0.21145472,0.13321824,0.26887536,2
0.15466647,-0.029577825,0.031086762999999996,0.5910613,0.07748332,-0.32480818,-0.084539,0.27297372,0.1983689,0.09141876,0.43918198,0.84828633,0.5254925,0.2635141,0.2602331,0.58032566,0.29977459999999995,0.07051857,-0.058158907999999995,0.27025467,2
0.14493512,0.2733193,-0.17178255,0.613544,0.08140564,-0.23721609,-0.08354095,0.28387156,0.5583785,0.0028682770000000002,0.37022582,0.92632365,0.4233259,0.27855375,0.31664833,0.60687304,0.24579227,0.097841315,-0.02110407,0.33880657,2
0.37599406,0.29684034,-0.022666559,1.0217916999999999,0.25491199999999997,-0.28089926,-0.15339524,0.9811860000000001,0.58994454,-0.010766973,0.04859473,1.0041401,0.42097870000000004,0.29544159999999997,0.15691534,0.48863909999999994,0.23396648,-0.001426365,-0.042735003,0.43329399999999996,2
0.42909129999999995,0.16332377,0.0782505,0.79103905,-0.098289184,-0.5336673000000001,-0.29047078,0.6850658000000001,0.68927604,-0.064290054,0.06418127,1.0078338,0.6093301,0.38690478,0.38797072,0.6313926999999999,0.34406087,0.35123464,0.07844631,0.36880508,2
0.96666837,0.6228985,0.37594274,1.3637625,0.74057466,0.1515965,0.14695776,1.1715301,0.72235584,0.14181283,0.51496786,0.9638064000000001,0.6492992,0.31300320000000004,0.33377942,0.6778998,0.3810751,0.39809164,0.13181637,0.29091287,2
1.1178482,0.53895104,0.118207365,1.2765113000000001,0.8396776,0.06949541,-0.058247086,1.0887874,0.76914155,-0.015789228,0.4688184,0.9818642,0.41591809999999996,0.24128479,0.003340829,0.5948656999999999,0.2359641,0.07586902400000001,0.08668794,0.36822838,2
0.5474597,-0.08791771,-0.3645899,0.23409073,0.110506,-0.26773882,-0.18093383,0.05560741,0.5720132,0.1556679,0.16665058,0.5758945,0.4282397,0.20231178,0.15034698,0.59978074,0.2254438,0.040900975,0.08055491,0.3554095,2
0.5388658000000001,0.23833326,0.4496995,0.8479434000000001,0.12220609,-0.379488,-0.27811596,0.39863792,0.83295226,0.07448993599999999,-0.004376458,0.8007339,0.49809968,0.16506754,0.25909522,0.5593505999999999,0.29726416,0.16228914,0.3273031,0.41816545,2
1.0388483,0.47193620000000003,0.91082436,1.0473952,0.40357736,-0.5619113,-0.11722808,0.5735524999999999,0.9999565,-0.06308677,-0.015907248,0.82016236,0.52057934,0.23465185,0.21995658,0.4581344,0.28500322,0.25981218,0.15634085,0.40557545,2
1.1613978999999999,0.48293230000000004,0.27922097,0.68506604,-0.017608164,-0.21247315,-0.026177257000000002,0.48351723,0.50877774,0.49180029999999997,0.29108697,0.5296348000000001,0.5814254,0.6913434,0.46708545,0.54459965,0.27488592,0.33072093,0.28268695,0.6029189,2
0.31529993,0.50430137,0.26478258,0.60193115,0.61494493,-0.15921559999999998,-0.09772652400000001,0.2579286,0.9177839,0.46657318,0.27068448,0.33310682,0.39704716,0.65716827,0.5476884,0.67629117,0.082809925,0.3633445,0.19286187,0.7165639,2
0.41332993,0.06641371,-0.07475984,0.57996255,0.42704958,-0.3414192,-0.34682766,0.17760298,1.0614175,0.10129555,0.009937734,0.76830584,0.40834343,0.48328346,0.3025525,0.75209635,0.026119966,0.12225330599999999,0.059089538,0.40955356,2
0.27209175,0.050764248,-0.1711366,0.19564915,0.2782378,-0.20139399,-0.19509722,0.26805136,0.58076215,0.25732663,0.103441015,0.6596933,0.4512509,0.45463055,0.10456747599999999,0.4949273,0.026830295,-0.017523973999999998,0.02547386,0.283413,2
0.23173401,0.16486265,0.41213867,0.0061203180000000005,0.4504254,0.007576013,-0.28961357,0.19345406,0.5523068,0.25732663,-0.029007992000000003,0.40153834,0.5509970000000001,0.4011513,0.37867928,0.37154388,0.10845898,-0.10747642,0.06607489999999999,0.24739903,2
0.23173401,0.16486265,0.3721103,1.508267,0.4504254,0.007576013,0.007807026,1.3813187,0.5523068,0.25732663,0.47731394,1.3818518,0.5509970000000001,0.4011513,0.44506386,0.7718635,0.10845898,-0.10747642,0.20521735,0.55193335,2
0.07906162,0.43433562,0.54815495,1.3012858999999999,0.35152626,-0.020597491000000002,0.29630384,1.1681858,0.60864764,0.28207147,0.5587371999999999,1.392711,0.44257924,0.42952615,0.40439573,0.65365696,0.24247588,0.15360817,0.19224249999999998,0.30480957,2
0.24383359,0.31409895,0.13301842,0.49796188,0.24267061,0.06511891,0.13476264,0.3144074,0.9036719000000001,0.36256966,0.29189345,0.78743887,0.49178976,0.39530653,0.27510816,0.5551914000000001,0.24674074,0.2536244,0.16858836,0.31886090000000006,2
0.3244411,-0.14081109,-0.12480432,-0.15174004,0.17996751,-0.19517215,-0.15937012,-0.03531782,1.1060896,0.24771824,0.16740337,1.0698427,0.4274436,0.14934741,0.21162364,0.45711675,0.20200574,0.09687467,0.04585583,0.31196526,2
0.07980594,-0.034476046,-0.38804412,-0.19021578,0.0038624840000000002,-0.5469653,-0.5683384,-0.12766092,1.0928596000000002,-0.0768743,-0.13298783,1.0563666999999999,0.37134412,-0.037056099999999995,0.18150719,0.4561894,0.2078699,0.14962943,-0.010026353,0.2036866,2
0.83124655,0.09446574,-0.49831614,-0.017931513,0.2587831,-0.10303281,-0.30683756,-0.19598109,1.1430266000000002,0.22852638,-0.027864637,0.9200857,0.5897809,0.18040892,0.021742177999999997,0.49136624,0.21976891,-0.04084056,-0.15947796,0.30926833,2
0.8371149,0.055439387,-0.10542267,0.29824743,0.241498,0.07923439,0.006298707,0.09146306,0.7640633000000001,0.31690429999999997,0.34217715,0.94323856,0.5199269,0.35822958,0.0781299,0.61171305,0.04054331,0.0379507,-0.08526709,0.30219254,2
0.023146767000000002,0.24430677,0.028485943,0.25335628,0.054941863,0.050623983,0.10481220000000001,0.37731287,0.6093993000000001,0.20027089,0.49276522,0.70107335,0.45987582,0.35441846,0.12673707,0.5676892,0.012909457,-0.034802075,-0.08531051,0.24762782,2
0.14133143,0.57251084,-0.08549553,0.4426670999999999,-0.16158605,-0.0717688,-0.23448831,0.10538415,0.55978066,0.2632115,0.28701717,0.75433135,0.42663047,0.13995660000000001,0.11526552,0.41389605,0.068877116,-0.0622523,-0.22296481,0.18968567,2
0.58182275,1.1036828,-0.10221802,0.6559583999999999,0.06656138,-0.12238812,-0.46757263,0.03076668,0.71604216,0.34971473,0.19451010000000002,0.68122023,0.47107659999999996,0.19818407,0.12501942,0.39173108,0.06347373,-0.012871123,-0.30447727,0.13475834,2
0.36444828,0.931384,-0.123530656,0.47618553,0.05966226,0.44629195,-0.2891289,0.15601172,0.6562223,0.409768,0.23490176,0.41753042,0.5248676999999999,0.29530773,0.16617020000000002,0.35263452,0.07958737,-0.07646968,0.011342413999999999,0.25235820000000003,2
-0.06401772,0.15340666,0.22895713,0.20685962,0.26420778,-0.045404065,-0.35782534,0.30829266,0.3947795,-0.12507439,0.10470212,0.45413905,0.38200387,-0.1951031,-0.12014331,0.50787985,0.65477365,-0.6210241999999999,-0.23162206,0.75135756,0
0.31430367,0.17203298,0.55611694,0.31064785,0.4605973,-0.045460653,-0.28011379999999997,0.27587664,0.66610605,-0.12507439,0.2881017,0.503416,0.45760313,-0.19715738,-0.09534401,0.7427477,0.76465863,-0.64303833,-0.2331277,0.81744206,0
0.37823397,0.17203298,0.6383966999999999,0.5123936,0.5886736,-0.045460653,-0.10874322,-0.05813537,0.62554497,-0.12507439,-0.043581337000000005,0.5307795999999999,0.48424402,-0.19715738,-0.05559617,0.7076951,0.7270234999999999,-0.64303833,-0.0842062,0.7410528000000001,0
0.32199153,0.17203298,0.93847084,0.4878577,0.39793804,-0.045460653,0.23861479999999996,0.20783451,0.74210304,-0.12507439,0.21722688,0.5604888000000001,0.622199,-0.19715738,0.0527868,0.5335289000000001,0.53672147,-0.64303833,-0.020543167,0.7724784,0
0.13469169,0.12009901,0.40635833,0.06543183,0.4206457,-0.35311609999999993,0.04796629400000001,0.33154896,0.7767045,-0.18849085,0.18138552,0.7818972,0.5740683000000001,0.12788434,0.041896876,0.6845501,0.6184979,-0.2080437,-0.111221105,0.8713561,0
0.0067582580000000005,0.18817794,-0.43288097,0.038182117,0.16925225,-0.14723797,-0.32590452,0.22275943,0.46006832,-0.00277591,0.007737739,0.6292127,0.57719624,0.027765196000000002,-0.005748542,0.8587155000000001,0.58121806,-0.18247151,-0.24386348,0.9051764000000001,0
-0.024020342000000004,0.37982255,0.021856725,0.19033393,0.07694047,-0.000653,-0.06875354,0.04784668,0.38688698,0.33048459999999996,-0.040492217999999996,0.40613055,0.6058544,-0.15230443,-0.061413787000000004,0.884971,0.67690045,-0.15972070000000002,-0.17079848,0.8845071,0
0.13750519,0.44498143,0.13346486,0.0937888,0.18248409,0.15798452,0.0077492130000000005,0.20383592,0.18383956,0.2800716,0.08620035,0.32948786,0.48337865,-0.0412589,0.0022074489999999998,0.6050982,0.634103,-0.14413098,-0.05943524,0.8002536,0
0.1146677,0.5503404000000001,-0.15074779,-0.12160198,0.029711803,0.110494316,-0.1979234,0.24348935,0.31439152,0.4087592,0.11360863,0.42001292,0.38260403,0.09924442,-0.07021011,0.6418615,0.67519397,-0.2537976,-0.009359418000000001,0.8897122,0
0.19404523,0.7864139,-0.52002245,0.21305174,0.48918197,0.22980416,-0.4775979,0.33317676,0.82503384,0.4575646,-0.10992184,0.69352484,0.45261645,-0.021570735,-0.106441736,0.7521225,0.7337036,-0.36737,-0.0814473,0.6971821,0
0.27063200000000004,0.38430864,-0.20284115,0.064714536,0.7202088000000001,0.06213953,-0.1250521,0.29205173,1.0609486000000001,0.26820287,0.1839598,0.7188413,0.5797404,-0.07329403,-0.08933866,0.71535784,0.6587456,-0.3078867,-0.11108996,0.55315584,0
0.14995039,1.0292807,-0.5914894,0.006041611999999999,0.39718306,0.7083255,-0.31930438,0.16944599,0.8998142,0.87306565,0.02984849,0.42833504,0.4637804,0.27621067,-0.13012618,0.68394876,0.65258634,-0.26662183,-0.1084566,0.53816026,0
-0.04286863,1.1884435,-0.43107352,-0.52622867,0.10235427,0.96403706,-0.382673,0.08700505,0.48047978,0.87306565,-0.24073163,0.32679948,0.3747388,0.42368445,-0.2411201,0.65027106,0.62312734,-0.14683126,-0.031443108,0.5451566,0
0.27178437,0.50271565,-0.492749,-0.29448774,0.05381801,0.013281981000000002,-0.40763152,-0.1663681,0.35525805,0.024452388,-0.12684469999999998,0.19388814,0.63929945,-0.050321687000000004,0.021478507999999997,0.7389554,0.60896444,-0.21980669,-0.08117918,0.71805733,0
0.37458779999999997,0.50271565,-0.5022457,-0.06341064,0.25288272,0.013281981000000002,-0.37263265,0.28992125,0.5023323000000001,0.024452388,0.37673336,0.71660584,0.5932919,-0.050321687000000004,0.04314542,0.722716,0.53350085,-0.21980669,-0.07284428,0.76596093,0
0.40326878,0.50271565,-0.26316082,0.21493654,0.36961898,0.013281981000000002,-0.44577882,0.34054179999999995,0.44049639,0.024452388,0.35940278,0.7630766,0.6043228,-0.050321687000000004,-0.02317378,0.7210076999999999,0.58742535,-0.21980669,0.08066632,0.85132706,0
0.2494274,0.50271565,0.48999298,0.42790803,0.034389302000000004,0.013281981000000002,-0.34433058,0.052953098,0.13695839,0.024452388,0.018656382,0.49417156,0.7027475000000001,-0.050321687000000004,-0.011110328000000001,0.7714882,0.69781095,-0.21980669,-0.0421775,0.9591791999999999,0
-0.05057906,0.39943105,0.6560315,0.19595943,-0.26594633,-0.15797107,0.020319478999999998,-0.31360087,0.12382802,0.00948918,0.33061114,0.52928066,0.6072417,0.029206336,0.0043240859999999996,0.63262284,0.7248875,-0.23766479999999998,-0.1886091,0.8537197,0
0.060528744,0.5720390000000001,0.41582784,0.18228748,-0.18835220000000003,0.15701927,0.068265826,0.09865735,0.30725202,0.043107364,0.28285387,0.64265,0.54851085,0.17584372,0.0023581039999999998,0.60548574,0.68816364,-0.08341043,-0.074112654,0.8657151,0
-0.08758653,0.65137374,0.001460485,-0.12072105,0.27558315,0.00762457,-0.089234315,-0.011111391000000002,0.43204764,0.028249616,0.11783098,0.49752206,0.6315582,-0.082737975,0.05730029,0.75277114,0.7307281,-0.088645436,-0.003997855,0.75320554,0
-0.055045497,0.79555327,0.24119924,-0.34284112,0.4036475,0.109483905,0.078101,0.15366529,0.7469598000000001,0.004121921,0.42280513,0.60903263,0.5266951,-0.23581003,0.14773965,0.68322617,0.7289029,-0.03854135,-0.09421242,0.79043996,0
0.06266743,-0.06944242,0.19510536,0.032877695,0.21528342,-0.01823163,-0.022246312,0.30144638,0.7731448000000001,0.20643878,0.41519544,0.7314983,0.47857636,0.05398206,0.12773438,0.67736155,0.6804673000000001,-0.124415286,-0.03868361,0.7464965,0
0.04053841,0.17172839999999998,-0.15952724,0.07208775,0.003213234,-0.12854585,-0.13569845,0.23351754,0.54323286,0.20818213,0.20832948,0.8806593,0.44005500000000003,-0.014601524,0.03814563,0.70524526,0.61036974,-0.15747274,0.006465588,0.67172533,0
-0.018932192,0.06632913,-0.080193,-0.015156715,0.21232715,-0.17103526,-0.01659587,0.35872415,0.5041051,0.14082615,0.24967538,0.9009715,0.48891404,-0.21801384,0.03331964,0.8597049999999999,0.5976137,-0.16869631,-0.16956797,0.64462125,0
-0.11847751,0.31972823,0.21021807,-0.10861236,0.30762404,-0.15460077,0.17101413,0.2693969,0.35065076,0.1848611,0.21216089999999999,0.7040094,0.6754428000000001,-0.08773996,-0.06895819,0.8164859999999999,0.5497408,-0.34763175,-0.1358674,0.67081416,0
0.006865197,0.79489934,0.072676525,0.07739588,0.13376329999999997,0.2737064,0.1213069,0.34922728,0.69853777,0.34372553,0.09388737,0.5023104,0.68768585,-0.12923402,-0.009096102,0.618328,0.46156752,-0.18508798,-0.17952646,0.51241106,0
0.29297006,0.8726165000000001,-0.33224523,0.31517366,0.26382890000000003,0.10378874,-0.27369624,0.30153918,0.3475925,0.25768057,0.18755944,0.59441525,0.47475976,-0.199994,-0.08465441,0.67225677,0.57653475,-0.10197626,-0.030784772999999998,0.6031644,0
0.5349113,0.71641344,0.37277004,0.7099014,0.32504392,0.42422440000000006,0.008075584,0.6696398,0.30745876,0.23634483,0.40082714,0.82582504,0.34850308,0.17031077,-0.09274266,0.82011545,0.75603616,-0.18310566,0.000349,0.70669043,0
0.7400770000000001,1.0197773,0.58163965,0.72969466,0.14261098,0.62920356,0.24159424,0.50073946,0.5067908,0.37707140000000006,0.36495778,0.7031353,0.46344477,0.21969526,-0.09825763,0.87277836,0.61342716,-0.13640684,0.06923616,0.71775633,0
0.46209788,0.7180536,0.30959899999999996,0.23483561,0.08221226,0.45351255,0.31272835,0.07852329,0.57519245,0.34841505,0.46602899999999997,0.6362547,0.48004863,-0.12999684,0.16275169,0.83208144,0.56395084,-0.20444144,-0.09816851,0.75927156,0
0.25406972,0.68420994,0.20998172,0.2994551,0.18400870000000003,0.16525318,0.15974888,0.2547438,0.5532303000000001,0.34020597,0.21114369,0.6430409,0.43326715,-0.041516572,0.25766498,0.82194555,0.5597481,-0.015812384,0.16415277,0.7814621999999999,0
0.75052285,0.5491871,-0.39360943,0.9821171999999999,0.522616,-0.12882670000000002,-0.24999793,0.7168157,0.51357913,0.21896273,-0.1923719,0.548309,0.47780937,-0.06924975,0.13806036,0.7147573,0.4495989,-0.14378007,-0.107393116,0.53590083,0
0.2530772,0.9680973,-0.59542423,0.37433842,0.24059413,0.3421611,-0.46623176,0.11316364,0.61321837,0.31811315,-0.11785898,0.7478286999999999,0.56145436,-0.044166500000000004,-0.09065425,0.41012615,0.340498,-0.34709173,-0.47207886,0.400856,0
0.44695726,1.1917073,-0.5684094,0.49975059999999993,0.34301096,0.64041835,-0.54712415,0.21651056,0.7534630999999999,0.86929274,0.26284227,0.94362354,0.6064043,0.098871805,-0.22158192,0.49915248,0.24122638,-0.24962068,-0.35946092,0.36760065,0
0.016010871,1.4443552,-0.14994429,0.13389808,0.17999968,0.75005436,-0.37529776,-0.31802225,0.49482012,0.8724271999999998,0.11531669,0.21159458,0.5090902,0.14330007,-0.2601133,0.5815099,0.2876565,-0.16440757,-0.36424613,0.48568952,0
0.9791982,1.57237,0.55149937,0.53060097,0.57080704,0.67990446,-0.29261938,0.24987921,0.7221861999999999,0.86524683,0.14372699,0.036928266,0.42276959999999997,0.15330856,-0.10521888,0.5865844,0.72650504,-0.14395167,-0.2202036,0.83904713,0
0.52617973,1.57237,0.8443033000000001,0.53060097,0.33346856,0.67990446,-0.3803223,0.24987921,0.522388,0.86524683,-0.12008126,0.036928266,0.5154441,0.15330856,0.05088485400000001,0.5865844,0.65473914,-0.14395167,-0.11964691,0.83904713,0
0.75636315,1.57237,0.47362697,0.53060097,0.92249423,0.67990446,-0.039959732000000005,0.24987921,1.1184726,0.86524683,0.14734916,0.036928266,0.39379169999999997,0.15330856,0.019823369,0.5865844,0.9954723,-0.14395167,0.18503162,0.83904713,0
0.75636315,1.2474445,0.45240548,0.7991423000000001,0.92249423,0.8608709000000001,-0.2557512,0.14548992,1.1184726,0.61183393,0.16334926,0.49594882,0.39379169999999997,0.40287578,0.08566437,0.7318066999999999,0.9954723,0.114834934,0.027341293,1.0356394,0
0.75636315,1.1342756999999999,0.4348188,0.6582246,0.92249423,0.77256024,-0.02345986,0.32375258,1.1184726,0.7582248,0.44588855,0.39748544,0.39379169999999997,0.6597187,0.20369968,0.7202701,0.9954723,-0.053379666,-0.007225034,0.93801415,0
0.75636315,0.6622236,0.24484871,0.51672494,0.92249423,0.46108302,-0.21228603,0.30887833,1.1184726,0.7527472,0.42141318,0.08893139,0.39379169999999997,0.3813066,0.07132707,0.7444076999999999,0.9954723,-0.18436979,-0.071793996,0.9484823,0
0.4532242,0.41363788,0.05728042,-0.03255438,0.3941668,0.013152888,-0.35672602,0.00024300000000000002,0.68733776,0.30954137,0.23548877,0.73741424,0.8600321,0.031729937,0.24575344,0.7851649,0.7868097,-0.16341396,0.11989167,0.86406314,0
0.5536626,0.5450520000000001,0.058293127,0.09667571,0.37464523,-0.22040324,-0.28914014,0.106871225,0.7311484,0.24947238,-0.004665272,0.49154297,0.71415085,0.02734521,0.19655688,0.7524665,0.82094795,-0.05569657,0.10950936,0.99399155,0
0.31185222,0.5450520000000001,0.37788597,0.44126508,0.25835043,-0.22040324,-0.38967845,0.07752809,0.5357086,0.24947238,0.031286974,0.5423209,0.6608187,0.02734521,-0.009759625,0.7712032,0.8540965,-0.05569657,0.00658139,0.9070832,0
0.6468609000000001,0.8925398000000001,0.3509633,0.44115803,0.22625841,0.45859987,-0.12310432,0.24732424,0.60377586,0.7344754,0.31999195,0.5617691999999999,0.6589696999999999,0.18780628,0.007920035,0.8269523999999999,0.5540555,0.023078807000000003,0.111592494,0.8511476,0
0.7026104000000001,1.2328563,0.026345367,0.6945106,0.48879007,0.86724406,0.043609697,0.23737535,0.7108014,1.055464,0.09615881,0.77427894,0.5859831999999999,0.60548997,0.046454474,0.6660285,0.44873855,0.14445026,0.014958316000000001,0.8661146000000001,0
0.54095286,1.2848674,0.17050058,0.8827872999999999,0.5497155,0.96917385,0.14414883,0.56892425,0.54138565,1.055464,0.09189765,0.77392125,0.49469814,0.7050595000000001,0.09384941,0.7690996,0.42160222,0.16117837,-0.16811195,0.5436243000000001,0
0.73761415,1.2848674,0.10887286,0.34071922,0.18456483,0.96917385,-0.07289871,0.36844635,0.5639678000000001,1.055464,0.092392735,0.7732471,0.52749324,0.7050595000000001,0.041651968,0.6146902,0.4791509,0.16117837,-0.2546585,0.6460991,0
0.501421,1.2848674,0.001667869,0.39158425,0.26012444,0.96917385,-0.13398747,0.5095978,0.46598485,1.055464,0.031943657,0.6788529000000001,0.6701842,0.7050595000000001,-0.07330534,0.5700002,0.21914650000000002,0.16117837,-0.30184385,0.5748532,0
0.60799664,0.14181535,-0.0541901,0.57147604,0.59816265,-0.26682916,-0.1820318,0.10173725,0.4718501,0.38655627,0.13223414,0.5193302,0.59622353,-0.032082606,0.050607987,0.37228277,0.10282796599999999,-0.47443557,-0.56288236,0.19491181,0
0.62517154,0.1300881,0.029209752000000002,-0.029651967999999997,0.08346210400000001,-0.6424378000000001,-0.2944636,0.21665789,0.28569216,0.03302994,0.123886034,0.48425100000000004,0.55784523,-0.10069462,0.054285884000000006,0.5743075,0.18057851,-0.6678377,-0.3739603,0.32001087,0
0.49177029999999994,0.15518826,0.11176762,1.0216135,0.24460198,0.14125317,-0.057158362000000004,0.68697315,0.26413542,0.31159917,0.010673095,0.5713313,0.5072374,-0.1972808,0.009849454,0.6041516,0.3151556,-0.595251,-0.30231348,0.31492302,0
-0.052298013,0.37508243,0.100246124,1.255221,0.16186893,0.17776774,0.08711642,0.9146873999999999,0.088426046,0.3874293,0.05076272,0.5514422,0.49622628,-0.09226347,0.005756144,0.55824804,0.043376517,-0.4022946,-0.54815024,0.16502577,0
0.21456957,0.27445990000000003,0.30639818,0.30217484,0.08382696,-0.31593135,-0.3138247,0.32277477,0.54543084,0.12980224,-0.043034833,0.768476,0.5571998,-0.13756095,-0.17615558,0.59540457,0.16868629999999998,-0.54195696,-0.33872040000000003,0.3588229,0
0.5376346,0.6665748,0.8430857,0.6918,-0.09651461,-0.28791204,-0.22997262,0.13500217,0.51383066,-0.14983654,-0.1425233,0.71823066,0.55235064,-0.19411284,-0.12919246,0.679601,0.33015206,-0.5993715000000001,-0.038524143,0.8061114,0
0.5376346,1.0794761999999998,0.42577659999999995,0.9542067,-0.09651461,-0.02651196,-0.29421768,0.020589633,0.51383066,0.3272932,0.31837740000000003,0.5479615,0.55235064,0.14898926,0.119806685,0.6419471,0.33015206,-0.4872858,-0.35009092,0.6562821,0
0.519185,1.0015329,0.07587618,0.7335826,0.37581396,0.26374418,-0.5630871000000001,-0.0245217,0.5219024999999999,0.47945459999999995,0.21290028,0.51918125,0.38616592,0.010332114,-0.03721172,0.5392328000000001,0.31215405,-0.31359932,-0.45997843,0.34640846,0
0.27352529999999997,1.0015329,-0.13464542,0.16998747,0.2367728,0.26374418,-0.35706094,0.19905531,0.52533823,0.47945459999999995,0.19231796,0.5176445,0.51939565,0.010332114,-0.061836447999999995,0.45618233,0.43091309999999994,-0.31359932,-0.4055057,0.29125676,0
0.089644164,0.45949543,-0.3603815,0.22970934,0.24548666,0.30013179999999995,-0.23404367,0.24671942,0.5343606,0.12289005,0.14193682,0.58287877,0.5837359000000001,0.007437148,-0.04392401,0.52552533,0.3591438,-0.5184367999999999,-0.33369538,0.44050390000000006,0
-0.008315912,0.51897115,-0.38736770000000004,0.1998461,0.33583987,0.35185418,-0.46586356,0.26865822,0.3739476,0.42781347,-0.025321167000000002,0.6042416,0.5828644000000001,0.15030126,-0.13455974,0.48725280000000004,0.26762345,-0.32062399999999996,-0.25036296,0.30158255,0
-0.046135685999999995,0.16284059,-0.5199491,-0.009225968000000001,0.21307416,0.2968381,-0.1363841,0.20991324,0.47233400000000003,0.47115776,-0.041653417000000005,0.34615999999999997,0.6075414000000001,0.16119483,0.003893829,0.44272363,0.38239515,-0.21779586,-0.30191746,0.1805325,0
0.13198186,0.6730523,-0.43934527,0.08245186,0.11771881599999999,0.23058254,-0.18679787,0.40446684,0.76778936,0.5996776,0.2203124,0.6210893,0.5232884,-0.0031803240000000004,-0.07395795,0.4406259,0.24981947,-0.38472876,-0.31180263,0.11780008,0
0.09920462,0.46352574,-0.05614333,0.36600770000000005,-0.020733653,0.28314757,-0.3536257,0.3746492,0.7856535,0.5134295999999999,0.39053920000000003,0.6966111,0.50578034,-0.037606396,-0.16081049,0.5941145,0.26907483,-0.35573736,-0.40305242,0.008135989,0
0.7567984000000001,0.45683244,0.5968654,0.59284806,0.7186535,0.17831719,0.27813223,0.61808103,0.9709208,0.37562090000000004,0.45421574,0.8992829,0.36183930000000003,0.14858356,-0.023241011000000002,0.528638,0.2936827,-0.4473563,-0.46023548,-0.032950606,0
0.46552953,1.1020938,0.19053361,1.0849024999999999,0.408196,0.33125004,-0.20406647,0.50739694,1.20497,0.2804567,0.27803627,0.72118795,0.48719582,0.104115576,-0.09289821,0.36232436,0.46584737,-0.39252213,-0.50550133,0.1801809,0
0.32099456,1.1775291,0.51699966,1.3092338,0.2485815,0.4958745,-0.08618738,0.587729,1.1794604,0.11176309,0.21869653,0.6635173000000001,0.5582077,0.054132577,-0.0713821,0.36845827,0.5310778,-0.41284424,-0.48101940000000004,0.323601,0
0.41858128,1.1775291,0.70370024,1.268567,0.11085337,0.4958745,-0.1295047,0.6008117,0.85530037,0.11176309,0.16160396,0.66076577,0.54741305,0.054132577,-0.10043252,0.40271732,0.35651898,-0.41284424,-0.459063,0.3417142,0
0.41858128,1.1775291,0.70370024,1.268567,0.11085337,0.4958745,-0.1295047,0.6008117,0.85530037,0.11176309,0.16160396,0.66076577,0.54741305,0.054132577,-0.10043252,0.40271732,0.35651898,-0.41284424,-0.459063,0.3417142,0
1.2168548000000001,0.69383174,1.1766381000000001,1.0429806000000001,-0.13095172,0.7848145999999999,0.39279980000000003,0.45705244,0.6038028,0.43098757,0.73876303,0.60644543,0.43614662,0.1717866,0.36464447,0.45102295,0.07113442,-0.024227568999999997,0.021806402000000003,0.108572945,0
1.3168817,0.93796515,1.0041995000000001,1.2592775,-0.05037685,-0.048011765,0.09642094,0.39757857,0.6246845,0.30548909999999996,0.23713220000000002,0.4687703,0.4166583,0.122704424,0.09974256,0.37373528,0.10397866,-0.342057,-0.42866415,-0.00168168,0
1.3878768999999997,1.1558462,0.85753417,0.49375050000000004,-0.003322398,0.035218313,0.41902852,0.117939085,0.6226491,0.15179378,0.25337368,0.9737751,0.4235612,0.03397255,0.109646305,0.39637172,0.13290207,-0.2611426,-0.3044564,0.14058656,0
