TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-06-27 16:43:40.319,0.8434823,0.47799218,-0.30916268,0.5118697,0.32887655,-0.15381794,-0.36541086,0.20841044,0.7335798,0.30361155,-0.19051932,0.44082993,0.34460324,0.00859491,0.0020068218,0.58816564,0.20420389,-0.42369482,-0.3142081,0.29773858,815.5311,794.9817,799.011,809.4872,975.09155,0.0,66.00003,-0.07257080078125,0.0755615234375,0.9932861328125,3.701019287109375,-4.089813232421875,-1.89910888671875,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:41.355,0.47323343,0.2067715,-0.38287634,0.26223052,0.28469065,-0.12321065,-0.28551742,0.2921451,0.63773507,-0.08647241,-0.3112476,0.5630226,0.20413613,-0.015265606,0.04639297,0.55968153,0.18642895,-0.29791558,-0.085109614,0.3552367,837.6923,793.36993,799.81683,818.3516,950.5128,0.0,88.000015,-0.072021484375,0.073974609375,0.99285888671875,2.82623291015625,-3.99261474609375,-1.5252685546875,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:42.372,0.38317916,0.15065575,-0.4877698,0.18603094,0.2654731,-0.08060052,-0.48907492,0.21424645,0.529361,0.017472638,-0.02517907,0.6144817,0.40655828,0.029241491,-0.17563654,0.44621384,0.06556189,-0.38451183,-0.14072393,0.10479831,785.31134,856.2271,805.8608,814.3223,542.3443,0.0,100.0,-0.2158203125,0.0225830078125,0.98321533203125,2.310333251953125,-1.846771240234375,-0.471038818359375,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:43.409,0.43082994,0.08417409,-0.122130536,0.6362584,0.3915287,-0.25689703,0.16339259,0.5830625,0.48541278,-0.3692783,0.514203,0.6837,0.4773666,0.07238542,0.2565225,0.6526788,0.08490836,-0.35583043,0.20686992,0.4306269,811.50183,811.0989,805.4579,792.5641,852.1978,0.0,100.0,-0.18927001953125,-0.00128173828125,0.98345947265625,2.51220703125,-4.306640625,-1.136474609375,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:44.446,0.9223067,0.6717729,-0.2783141,0.7866128,0.37231332,-0.6090258,0.09004026,0.62599164,0.5833316,0.38878196,0.34886312,0.6678991,0.35187528,0.15939641,0.062665984,0.5582887,0.21096152,-0.36697862,-0.10992783,0.37645623,815.5311,791.75824,796.1905,786.1172,790.14655,0.0,100.0,-0.17755126953125,0.01483154296875,0.985595703125,4.725341796875,-3.349609375,-2.40753173828125,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:45.472,0.9960053,0.32856035,-0.32225457,0.3742724,0.049820624,-0.27070296,-0.25822118,0.34738314,0.40441036,0.1940662,0.14022961,0.63282216,0.42281973,0.05552294,-0.26720807,0.45590097,0.12588134,-0.33744606,-0.31074762,0.21656898,768.7912,797.3993,791.3553,777.6557,493.1868,0.0,86.000015,-0.15423583984375,0.01739501953125,0.9876708984375,3.24493408203125,-4.02252197265625,-2.1832275390625,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:46.489,0.64344513,0.21251763,-0.40158805,0.22759186,-0.102329865,-0.13498946,-0.26855662,0.22265522,0.22548501,0.17716853,0.3379828,0.5039283,0.3968155,0.00762734,-0.1267068,0.3119482,0.041231506,-0.23991333,-0.48087284,-0.012293886,797.3993,794.17584,800.2198,800.2198,868.315,0.0,86.000015,-0.1524658203125,0.01715087890625,0.98675537109375,3.760833740234375,-2.714080810546875,-1.831817626953125,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:47.505,-0.34051046,0.17121895,-0.49065733,0.25441146,0.13932201,-0.0941744,-0.23607042,0.17579806,0.42575967,0.11252183,0.26233155,0.76042217,0.45535102,-0.064338244,-0.041515272,0.45609602,-0.06002461,-0.2018605,-0.35864633,0.06904194,774.83514,795.78754,796.99634,788.93774,756.7033,0.0,70.00003,-0.15673828125,0.01531982421875,0.98583984375,3.63372802734375,-3.715972900390625,-1.92901611328125,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:48.545,0.043248013,-0.2482645,-0.33387673,0.13453287,0.20290957,-0.14785384,-0.41221946,0.15136854,0.59037966,0.068105035,-0.0038421226,0.89845425,0.37716952,-0.045433506,-0.012536975,0.32713252,-0.13687141,-0.21052933,-0.37424153,-0.024723088,829.6337,798.60803,806.26373,826.0073,1100.8059,21.999996,50.000046,-0.165283203125,0.01214599609375,0.98126220703125,3.1402587890625,-4.2169189453125,-2.160797119140625,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:49.572,0.09028649,-0.09705845,-0.16047294,0.21678984,0.19829212,-0.17834073,-0.3330178,-0.3267231,0.54549736,-0.02202157,0.018220672,0.5999832,0.24727854,-0.2545789,0.016918171,0.1362509,-0.13451916,-0.36245045,-0.27625778,-0.1238845,823.9927,796.99634,803.0403,809.0842,971.8681,42.000004,30.000036,-0.14813232421875,0.0264892578125,0.98944091796875,2.818756103515625,-3.865509033203125,-1.816864013671875,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:50.577,-0.20864047,-0.13656352,-0.19549075,-0.14586794,0.043871988,-0.5731125,-0.110867545,-0.08570844,0.5929334,-0.12869978,0.06590889,0.5397951,0.22305176,-0.24555211,-0.05953596,0.1465031,-0.16134094,-0.5154827,-0.15521143,-0.1582214,784.90845,801.02563,801.8315,786.9231,635.42126,61.999996,10.000038,-0.14263916015625,0.02264404296875,0.98712158203125,3.357086181640625,-4.80010986328125,-0.9869384765625,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:51.596,0.1864886,-0.30656126,-0.32112584,0.108445846,0.37368393,-0.32991698,-0.4297359,0.24763252,0.6612481,-0.08178224,0.013247427,0.33675045,0.28435588,-0.13413103,-0.04965757,0.39607143,-0.2230341,-0.4235855,-0.37388822,-0.19905786,826.4103,797.3993,797.8022,815.12823,1018.60803,73.999985,0.0,-0.147216796875,0.01544189453125,0.9881591796875,3.566436767578125,-2.863616943359375,-1.79443359375,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:52.604,0.1290347,-0.5568274,-0.41397053,0.06748458,0.02035631,-0.32889503,-0.38818666,0.18487632,0.45625702,0.029331489,-0.09658467,0.32214028,0.18558736,-0.20340282,-0.060575865,0.21717893,-0.27815568,-0.39990932,-0.46182936,-0.27605978,820.3663,801.4286,804.65204,821.5751,912.6374,73.999985,0.0,-0.1435546875,0.0164794921875,0.98773193359375,3.12530517578125,-4.68048095703125,-2.519683837890625,1,1.0,1.0,1.0,1.0,30.00
2020-06-27 16:43:53.634,-0.23356459,-0.58697915,-0.83319145,-0.19579053,0.08882663,-0.5483848,-0.32073024,0.13577966,0.55518305,0.14000365,-0.11386569,0.47282884,0.44059643,-0.07515355,-0.14188027,0.26401183,0.191484,-0.46197906,-0.480701,-0.21072471,812.3077,792.96704,794.57874,794.9817,803.0403,89.99997,4.0,-0.141845703125,0.020751953125,0.99017333984375,3.5589599609375,-4.134674072265625,-1.51031494140625,1,1.0,1.0,1.0,1.0,30.00
