TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-10-15 00:02:36.213,0.56538063,0.952101,1.0509706,1.4176924,-0.16717073,0.93447125,0.7752588,0.84145254,0.24604529,0.734205,0.49808696,0.68254954,0.24860008,0.81800234,0.52680284,0.71505255,0.02378424,0.4516222,-0.25841856,0.27944157,762.74725,809.4872,808.2784,780.87915,762.74725,0.13134765625,-0.03118896484375,1.0057373046875,5.271148681640625,-3.3197021484375,2.938385009765625,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:36.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-15 00:02:36.747,0.56538063,0.952101,1.0509706,1.4176924,-0.16717073,0.93447125,0.7752588,0.84145254,0.24604529,0.734205,0.49808696,0.68254954,0.24860008,0.81800234,0.52680284,0.71505255,0.02378424,0.4516222,-0.25841856,0.27944157,848.1685,815.5311,763.5531,799.011,788.93774,0.05596923828125,-0.0306396484375,0.99639892578125,7.947845458984375,2.093505859375,25.548248291015625,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:37.264,0.56538063,0.952101,1.0509706,1.4176924,-0.16717073,0.93447125,0.7752588,0.84145254,0.24604529,0.734205,0.49808696,0.68254954,0.24860008,0.81800234,0.52680284,0.71505255,0.02378424,0.4516222,-0.25841856,0.27944157,767.5824,753.8828,766.77655,781.685,747.4359,0.04852294921875,-0.02886962890625,1.01092529296875,4.77020263671875,-6.41510009765625,0.25421142578125,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:37.780,0.56538063,0.952101,1.0509706,1.4176924,-0.16717073,0.93447125,0.7752588,0.84145254,0.24604529,0.734205,0.49808696,0.68254954,0.24860008,0.81800234,0.52680284,0.71505255,0.02378424,0.4516222,-0.25841856,0.27944157,815.9341,872.3443,770.0,775.2381,748.24176,0.0731201171875,-0.0352783203125,1.009521484375,5.525360107421875,-5.66741943359375,-2.848663330078125,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:38.283,0.56538063,0.952101,1.2530886,0.17744032,-0.16717073,0.93447125,1.4467449,0.118044056,0.24604529,0.734205,1.0901697,0.43100867,0.24860008,0.81800234,0.66713667,0.4669708,0.02378424,0.4516222,0.3980625,0.14658746,825.6044,818.3516,763.95605,796.99634,1002.8938,0.05908203125,-0.0380859375,1.008544921875,5.988922119140625,-3.48419189453125,-0.889739990234375,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:38.805,0.48267838,0.952101,1.1341245,0.4016347,0.6114111,0.93447125,1.2413293,0.42088032,0.83018166,0.734205,1.1522418,0.6375663,0.32660985,0.81800234,0.6066976,0.5625753,-0.11417811,0.4516222,0.34192294,0.21800126,813.5165,801.02563,794.17584,796.99634,706.337,0.06768798828125,-0.02874755859375,1.01361083984375,5.93658447265625,-2.250518798828125,-0.8074951171875,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:39.329,0.5256521,0.952101,1.001006,0.49877664,0.64602923,0.93447125,1.1091574,0.52926093,0.8855145,0.734205,1.1529778,0.6351527,0.3955113,0.81800234,0.61349595,0.6341735,-0.05531809,0.4516222,0.22492883,0.19682246,778.0586,857.4359,778.46155,784.5055,647.1062,0.0474853515625,-0.02435302734375,1.0146484375,7.177734375,-0.22430419921875,5.286102294921875,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:39.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-15 00:02:39.861,0.42252418,0.952101,0.9375297,0.5621477,0.72557414,0.93447125,0.7946592,0.6270026,0.8855145,0.734205,1.0382568,0.6351527,0.41511887,0.81800234,0.54304296,0.6856255,-0.05009754,0.4516222,0.10382749,0.21505556,842.9304,919.4872,765.16486,813.1135,822.381,0.02349853515625,0.02020263671875,1.01751708984375,8.56842041015625,-2.332763671875,-4.29168701171875,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:40.365,0.593683,0.952101,0.93522173,0.5814801,0.7021374,0.93447125,0.57794845,0.66771644,0.8091792,0.734205,1.0208322,0.5037645,0.49728283,0.81800234,0.56615025,0.7451276,0.033931546,0.4516222,-0.075312756,0.09632665,799.011,903.36993,763.5531,787.72894,727.6923,0.01513671875,0.03167724609375,1.01873779296875,5.4730224609375,-1.009368896484375,-2.34771728515625,1,1.0,1.0,1.0,1.0,100.00
2021-10-15 00:02:40.891,0.6322612,0.952101,1.105304,0.5814801,0.54769117,0.93447125,0.58396953,0.66771644,0.6190321,0.734205,0.94344884,0.5037645,0.49110216,0.81800234,0.5169935,0.7451276,0.070204176,0.4516222,-0.0071159154,0.09632665,858.24176,835.6777,716.4103,832.8571,761.53845,-0.03179931640625,0.04742431640625,1.061279296875,5.86181640625,-4.957122802734375,-30.916595458984375,1,1.0,1.0,1.0,1.0,100.00
