TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-10-15 09:31:58.544,1.4341292,0.6401784,0.0,1.331938,1.3596885,0.27931023,0.0,1.1483113,1.1369731,0.37560722,0.0,1.1817311,0.67298305,0.051418852,0.0,1.0383587,0.34777147,-0.28717595,0.0,0.64604884,591.50183,717.619,782.0879,608.022,844.1392,0.145263671875,0.04376220703125,1.009033203125,9.323577880859375,4.598236083984375,2.6318359375,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:31:58.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-15 09:31:59.067,1.4341292,0.5587333,0.0,1.331938,1.3596885,0.17587435,0.0,1.1483113,1.1369731,0.15982373,0.0,1.1817311,0.67298305,-0.008185129,0.0,1.0383587,0.34777147,-0.22588319,0.0,0.64604884,792.1612,869.92676,892.8938,796.5934,672.8938,0.09637451171875,0.050048828125,1.008056640625,5.450592041015625,-2.265472412109375,-0.710296630859375,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:31:59.594,1.4341292,0.5587333,0.0,1.331938,1.3596885,0.17587435,0.0,1.1483113,1.1369731,0.15982373,0.0,1.1817311,0.67298305,-0.008185129,0.0,1.0383587,0.34777147,-0.22588319,0.0,0.64604884,761.9414,857.03296,820.7692,753.0769,665.2381,0.0714111328125,0.04608154296875,1.0093994140625,6.08612060546875,-0.246734619140625,-1.443023681640625,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:32:00.124,1.4341292,0.5587333,0.0,1.331938,1.3596885,0.17587435,0.0,1.1483113,1.1369731,0.15982373,0.0,1.1817311,0.67298305,-0.008185129,0.0,1.0383587,0.34777147,-0.22588319,0.0,0.64604884,757.50916,803.0403,802.6374,755.09155,713.1868,0.0443115234375,0.0433349609375,1.014892578125,5.585174560546875,-1.4654541015625,-2.310333251953125,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:32:00.639,1.0627913,0.5587333,0.0,1.331938,0.7311754,0.17587435,0.0,1.1483113,0.74711,0.15982373,0.0,1.1817311,0.70697254,-0.008185129,0.0,1.0383587,0.32585934,-0.22588319,0.0,0.64604884,812.71063,770.40295,759.5238,797.3993,693.0403,0.03717041015625,0.045654296875,1.016357421875,6.542205810546875,-1.95892333984375,-4.119720458984375,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:32:01.154,1.0627913,0.5587333,0.0,1.331938,0.7311754,0.17587435,0.0,1.1483113,0.74711,0.15982373,0.0,1.1817311,0.70697254,-0.008185129,0.0,1.0383587,0.32585934,-0.22588319,0.0,0.64604884,779.67035,791.3553,834.4689,782.49084,720.84247,0.02520751953125,0.039306640625,1.0128173828125,5.345916748046875,-5.226287841796875,-0.91217041015625,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:32:01.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-10-15 09:32:01.675,1.0627913,1.1834347,0.0,1.331938,0.7311754,0.6251601,0.0,1.1483113,0.74711,0.76704663,0.0,1.1817311,0.70697254,0.415061,0.0,1.0383587,0.32585934,-0.18641947,0.0,0.64604884,792.96704,814.7253,860.65936,787.72894,670.87915,0.0318603515625,0.026611328125,1.01983642578125,5.839385986328125,-2.64678955078125,1.51031494140625,1,1.0,1.0,1.0,1.0,75.00
2021-10-15 09:32:02.197,1.0627913,0.9300041,0.0,1.331938,0.7311754,1.0327234,0.0,1.1483113,0.74711,0.8119466,0.0,1.1817311,0.70697254,0.3501303,0.0,1.0383587,0.32585934,-0.32759538,0.0,0.64604884,820.7692,821.5751,791.75824,816.7399,722.4542,-0.0078125,0.045166015625,1.008056640625,7.29736328125,1.1962890625,-1.398162841796875,1,1.0,1.0,1.0,1.0,75.00
